"","Group","transcript","Start","Stop","Strand","ENSGACG","ENSGACT","OnLG","LG.roman","LG"
"8124","groupXIX","transcript",10629566,10630967,"-","ENSGACG00000009450","ENSGACT00000012484",TRUE,"XIX",19
"8125","groupXIX","transcript",10630808,10633044,"-","ENSGACG00000009450","ENSGACT00000012488",TRUE,"XIX",19
"8126","groupXIX","transcript",10640525,10650421,"-","ENSGACG00000009454","ENSGACT00000012588",TRUE,"XIX",19
"8127","groupXIX","transcript",10640538,10650399,"-","ENSGACG00000009454","ENSGACT00000012595",TRUE,"XIX",19
"8128","groupXIX","transcript",10640538,10649999,"-","ENSGACG00000009454","ENSGACT00000012603",TRUE,"XIX",19
"8129","groupXIX","transcript",10784649,10787031,"+","ENSGACG00000009544","ENSGACT00000012610",TRUE,"XIX",19
"8130","groupXIX","transcript",10799792,10803574,"-","ENSGACG00000009549","ENSGACT00000012617",TRUE,"XIX",19
"8131","groupXIX","transcript",10806741,10813865,"+","ENSGACG00000009553","ENSGACT00000012622",TRUE,"XIX",19
"8132","groupXIX","transcript",10842308,10846159,"-","ENSGACG00000009557","ENSGACT00000012630",TRUE,"XIX",19
"8133","groupXIX","transcript",10888182,10899894,"+","ENSGACG00000009562","ENSGACT00000012643",TRUE,"XIX",19
"8134","groupXIX","transcript",10902109,10923381,"-","ENSGACG00000009572","ENSGACT00000012683",TRUE,"XIX",19
"8135","groupXIX","transcript",10924289,10930612,"+","ENSGACG00000009605","ENSGACT00000012706",TRUE,"XIX",19
"8136","groupXIX","transcript",10924292,10929550,"+","ENSGACG00000009605","ENSGACT00000012715",TRUE,"XIX",19
"8137","groupXIX","transcript",10941821,10958527,"+","ENSGACG00000009626","ENSGACT00000012736",TRUE,"XIX",19
"8138","groupXIX","transcript",10965471,11001426,"+","ENSGACG00000009642","ENSGACT00000012745",TRUE,"XIX",19
"8139","groupXIX","transcript",11013095,11017993,"+","ENSGACG00000009648","ENSGACT00000012799",TRUE,"XIX",19
"8140","groupXIX","transcript",11018505,11031128,"+","ENSGACG00000009689","ENSGACT00000012816",TRUE,"XIX",19
"8141","groupXIX","transcript",11031753,11033718,"+","ENSGACG00000009705","ENSGACT00000012826",TRUE,"XIX",19
"8142","groupXIX","transcript",11031753,11033718,"+","ENSGACG00000009705","ENSGACT00000012830",TRUE,"XIX",19
"8143","groupXIX","transcript",11060840,11062963,"+","ENSGACG00000009714","ENSGACT00000012835",TRUE,"XIX",19
"8144","groupXIX","transcript",11064511,11067764,"+","ENSGACG00000009717","ENSGACT00000012847",TRUE,"XIX",19
"8145","groupXIX","transcript",11070181,11081611,"-","ENSGACG00000009729","ENSGACT00000012879",TRUE,"XIX",19
"8146","groupXIX","transcript",11070714,11080207,"-","ENSGACG00000009729","ENSGACT00000012881",TRUE,"XIX",19
"8147","groupXIX","transcript",11097999,11110921,"-","ENSGACG00000009748","ENSGACT00000012898",TRUE,"XIX",19
"8148","groupXIX","transcript",11098549,11111043,"-","ENSGACG00000009748","ENSGACT00000012905",TRUE,"XIX",19
"8149","groupXIX","transcript",11113415,11117764,"-","ENSGACG00000009764","ENSGACT00000012920",TRUE,"XIX",19
"8150","groupXIX","transcript",11119196,11126163,"-","ENSGACG00000009776","ENSGACT00000012928",TRUE,"XIX",19
"8151","groupXIX","transcript",11152973,11155150,"+","ENSGACG00000009783","ENSGACT00000012943",TRUE,"XIX",19
"8152","groupXIX","transcript",11158713,11169086,"+","ENSGACG00000009794","ENSGACT00000012957",TRUE,"XIX",19
"8153","groupXIX","transcript",11170173,11173387,"+","ENSGACG00000009803","ENSGACT00000012989",TRUE,"XIX",19
"8154","groupXIX","transcript",11170228,11173102,"+","ENSGACG00000009803","ENSGACT00000012996",TRUE,"XIX",19
"8155","groupXIX","transcript",11170270,11172629,"+","ENSGACG00000009803","ENSGACT00000013002",TRUE,"XIX",19
"8156","groupXIX","transcript",11170273,11173296,"+","ENSGACG00000009803","ENSGACT00000013015",TRUE,"XIX",19
"8157","groupXIX","transcript",11171472,11173060,"+","ENSGACG00000009803","ENSGACT00000013021",TRUE,"XIX",19
"8158","groupXIX","transcript",11172770,11179705,"-","ENSGACG00000009849","ENSGACT00000013047",TRUE,"XIX",19
"8159","groupXIX","transcript",11180868,11191250,"-","ENSGACG00000009867","ENSGACT00000013058",TRUE,"XIX",19
"8160","groupXIX","transcript",11196019,11197921,"+","ENSGACG00000009874","ENSGACT00000013072",TRUE,"XIX",19
"8161","groupXIX","transcript",11216294,11230141,"+","ENSGACG00000009885","ENSGACT00000013078",TRUE,"XIX",19
"8162","groupXIX","transcript",11241014,11269176,"-","ENSGACG00000009892","ENSGACT00000013094",TRUE,"XIX",19
"8163","groupXIX","transcript",11295657,11306746,"-","ENSGACG00000009906","ENSGACT00000013113",TRUE,"XIX",19
"8164","groupXIX","transcript",11314522,11321227,"-","ENSGACG00000009918","ENSGACT00000013128",TRUE,"XIX",19
"8165","groupXIX","transcript",11350846,11353756,"-","ENSGACG00000009927","ENSGACT00000013134",TRUE,"XIX",19
"8166","groupXIX","transcript",11353703,11355242,"-","ENSGACG00000009927","ENSGACT00000013138",TRUE,"XIX",19
"8167","groupXIX","transcript",11357214,11372283,"-","ENSGACG00000009934","ENSGACT00000013156",TRUE,"XIX",19
"8168","groupXIX","transcript",11357787,11372145,"-","ENSGACG00000009934","ENSGACT00000013167",TRUE,"XIX",19
"8169","groupXIX","transcript",11359794,11372149,"-","ENSGACG00000009934","ENSGACT00000013172",TRUE,"XIX",19
"8170","groupXIX","transcript",11394729,11472962,"+","ENSGACG00000009959","ENSGACT00000013217",TRUE,"XIX",19
"8171","groupXIX","transcript",11434907,11444478,"+","ENSGACG00000009959","ENSGACT00000013224",TRUE,"XIX",19
"8172","groupXIX","transcript",11466888,11472962,"+","ENSGACG00000009959","ENSGACT00000013232",TRUE,"XIX",19
"8173","groupXIX","transcript",11486565,11488324,"+","ENSGACG00000010003","ENSGACT00000013235",TRUE,"XIX",19
"8174","groupXIX","transcript",11492395,11502287,"-","ENSGACG00000010007","ENSGACT00000013242",TRUE,"XIX",19
"8175","groupXIX","transcript",11517961,11572275,"+","ENSGACG00000010014","ENSGACT00000013253",TRUE,"XIX",19
"8176","groupXIX","transcript",11574991,11588033,"+","ENSGACG00000010024","ENSGACT00000013266",TRUE,"XIX",19
"8177","groupXIX","transcript",11575015,11589395,"+","ENSGACG00000010024","ENSGACT00000013270",TRUE,"XIX",19
"8178","groupXIX","transcript",11627393,11679755,"+","ENSGACG00000010032","ENSGACT00000013279",TRUE,"XIX",19
"8179","groupXIX","transcript",11688379,11689993,"-","ENSGACG00000010042","ENSGACT00000013288",TRUE,"XIX",19
"8180","groupXIX","transcript",11698897,11700207,"-","ENSGACG00000010047","ENSGACT00000013294",TRUE,"XIX",19
"8181","groupXIX","transcript",11701859,11703706,"-","ENSGACG00000010052","ENSGACT00000013297",TRUE,"XIX",19
"8182","groupXIX","transcript",11737187,11741282,"-","ENSGACG00000010054","ENSGACT00000013305",TRUE,"XIX",19
"8183","groupXIX","transcript",11744274,11748881,"-","ENSGACG00000010060","ENSGACT00000013314",TRUE,"XIX",19
"8184","groupXIX","transcript",11751314,11756060,"-","ENSGACG00000010067","ENSGACT00000013325",TRUE,"XIX",19
"8185","groupXIX","transcript",11757945,11763717,"+","ENSGACG00000010077","ENSGACT00000013345",TRUE,"XIX",19
"8186","groupXIX","transcript",11758451,11763783,"+","ENSGACG00000010077","ENSGACT00000013340",TRUE,"XIX",19
"8187","groupXIX","transcript",11765369,11766866,"+","ENSGACG00000010091","ENSGACT00000013350",TRUE,"XIX",19
"8188","groupXIX","transcript",11773160,11800092,"-","ENSGACG00000010094","ENSGACT00000013373",TRUE,"XIX",19
"8189","groupXIX","transcript",11818854,11840148,"-","ENSGACG00000010114","ENSGACT00000013421",TRUE,"XIX",19
"8190","groupXIX","transcript",11818875,11840136,"-","ENSGACG00000010114","ENSGACT00000013437",TRUE,"XIX",19
"8191","groupXIX","transcript",11849736,11852535,"-","ENSGACG00000010163","ENSGACT00000013446",TRUE,"XIX",19
"8192","groupXIX","transcript",11865734,11867395,"-","ENSGACG00000010168","ENSGACT00000013451",TRUE,"XIX",19
"8193","groupXIX","transcript",11866682,11874678,"-","ENSGACG00000010168","ENSGACT00000013453",TRUE,"XIX",19
"8194","groupXIX","transcript",11876728,11882616,"-","ENSGACG00000010174","ENSGACT00000013463",TRUE,"XIX",19
"8195","groupXIX","transcript",11877188,11881475,"-","ENSGACG00000010174","ENSGACT00000013468",TRUE,"XIX",19
"8196","groupXIX","transcript",11883603,11891277,"-","ENSGACG00000010186","ENSGACT00000013487",TRUE,"XIX",19
"8197","groupXIX","transcript",11894180,11896027,"-","ENSGACG00000010197","ENSGACT00000013490",TRUE,"XIX",19
"8198","groupXIX","transcript",11902298,11905770,"+","ENSGACG00000010198","ENSGACT00000013495",TRUE,"XIX",19
"8199","groupXIX","transcript",11930435,11943730,"-","ENSGACG00000010201","ENSGACT00000013517",TRUE,"XIX",19
"8200","groupXIX","transcript",11933593,11943728,"-","ENSGACG00000010201","ENSGACT00000013521",TRUE,"XIX",19
"8201","groupXIX","transcript",11945509,11955675,"-","ENSGACG00000010224","ENSGACT00000013529",TRUE,"XIX",19
"8202","groupXIX","transcript",11964468,11969046,"-","ENSGACG00000010230","ENSGACT00000013544",TRUE,"XIX",19
"8203","groupXIX","transcript",11969987,11973198,"+","ENSGACG00000010239","ENSGACT00000013552",TRUE,"XIX",19
"8204","groupXIX","transcript",11973704,11978272,"+","ENSGACG00000010244","ENSGACT00000013687",TRUE,"XIX",19
"8205","groupXIX","transcript",11981407,11984547,"+","ENSGACG00000010346","ENSGACT00000013782",TRUE,"XIX",19
"8206","groupXIX","transcript",11986269,11989058,"+","ENSGACG00000010417","ENSGACT00000013788",TRUE,"XIX",19
"8207","groupXIX","transcript",11990666,11999286,"-","ENSGACG00000010422","ENSGACT00000013804",TRUE,"XIX",19
"8208","groupXIX","transcript",11990759,12000304,"-","ENSGACG00000010422","ENSGACT00000013815",TRUE,"XIX",19
"8209","groupXIX","transcript",11991348,11999565,"-","ENSGACG00000010422","ENSGACT00000013820",TRUE,"XIX",19
"8210","groupXIX","transcript",11993609,12005894,"-","ENSGACG00000010422","ENSGACT00000013823",TRUE,"XIX",19
"8211","groupXIX","transcript",12012187,12015550,"+","ENSGACG00000010443","ENSGACT00000013831",TRUE,"XIX",19
"8212","groupXIX","transcript",12015929,12017318,"-","ENSGACG00000010449","ENSGACT00000013835",TRUE,"XIX",19
"8213","groupXIX","transcript",12017421,12021102,"-","ENSGACG00000010453","ENSGACT00000013843",TRUE,"XIX",19
"8214","groupXIX","transcript",12024687,12028286,"+","ENSGACG00000010459","ENSGACT00000013875",TRUE,"XIX",19
"8215","groupXIX","transcript",12028911,12034121,"-","ENSGACG00000010485","ENSGACT00000013891",TRUE,"XIX",19
"8216","groupXIX","transcript",12035050,12037041,"-","ENSGACG00000010496","ENSGACT00000013906",TRUE,"XIX",19
"8217","groupXIX","transcript",12035050,12037012,"-","ENSGACG00000010496","ENSGACT00000013915",TRUE,"XIX",19
"8218","groupXIX","transcript",12041806,12059539,"+","ENSGACG00000010509","ENSGACT00000013943",TRUE,"XIX",19
"8219","groupXIX","transcript",12092179,12095429,"-","ENSGACG00000010533","ENSGACT00000013952",TRUE,"XIX",19
"8220","groupXIX","transcript",12092410,12095937,"-","ENSGACG00000010533","ENSGACT00000013967",TRUE,"XIX",19
"8221","groupXIX","transcript",12097592,12103187,"+","ENSGACG00000010550","ENSGACT00000014052",TRUE,"XIX",19
"8222","groupXIX","transcript",12097632,12102488,"+","ENSGACG00000010550","ENSGACT00000014055",TRUE,"XIX",19
"8223","groupXIX","transcript",12103716,12106790,"-","ENSGACG00000010615","ENSGACT00000014061",TRUE,"XIX",19
"8224","groupXIX","transcript",12123219,12126368,"-","ENSGACG00000010620","ENSGACT00000014071",TRUE,"XIX",19
"8225","groupXIX","transcript",12123960,12126388,"-","ENSGACG00000010620","ENSGACT00000014076",TRUE,"XIX",19
"8226","groupXIX","transcript",12127399,12137182,"-","ENSGACG00000010629","ENSGACT00000014094",TRUE,"XIX",19
"8227","groupXIX","transcript",12127418,12137176,"-","ENSGACG00000010629","ENSGACT00000014098",TRUE,"XIX",19
"8228","groupXIX","transcript",12148554,12186491,"-","ENSGACG00000010642","ENSGACT00000014130",TRUE,"XIX",19
"8229","groupXIX","transcript",12148560,12163931,"-","ENSGACG00000010642","ENSGACT00000014134",TRUE,"XIX",19
"8230","groupXIX","transcript",12211527,12212774,"+","ENSGACG00000010669","ENSGACT00000014140",TRUE,"XIX",19
"8231","groupXIX","transcript",12393533,12401684,"+","ENSGACG00000010672","ENSGACT00000014150",TRUE,"XIX",19
"8232","groupXIX","transcript",12408710,12416287,"+","ENSGACG00000010682","ENSGACT00000014158",TRUE,"XIX",19
"8233","groupXIX","transcript",12416541,12420587,"+","ENSGACG00000010689","ENSGACT00000014169",TRUE,"XIX",19
"8234","groupXIX","transcript",12417131,12420608,"+","ENSGACG00000010689","ENSGACT00000014173",TRUE,"XIX",19
"8235","groupXIX","transcript",12450291,12451232,"-","ENSGACG00000010700","ENSGACT00000014179",TRUE,"XIX",19
"8236","groupXIX","transcript",12479665,12487802,"+","ENSGACG00000010705","ENSGACT00000014199",TRUE,"XIX",19
"8237","groupXIX","transcript",12480484,12485766,"+","ENSGACG00000010705","ENSGACT00000014204",TRUE,"XIX",19
"8238","groupXIX","transcript",12481749,12487182,"+","ENSGACG00000010705","ENSGACT00000014213",TRUE,"XIX",19
"8239","groupXIX","transcript",12488430,12492294,"-","ENSGACG00000010725","ENSGACT00000014219",TRUE,"XIX",19
"8240","groupXIX","transcript",12497301,12498446,"-","ENSGACG00000010729","ENSGACT00000014222",TRUE,"XIX",19
"8241","groupXIX","transcript",12504529,12509921,"-","ENSGACG00000010732","ENSGACT00000014224",TRUE,"XIX",19
"8242","groupXIX","transcript",12525042,12540459,"+","ENSGACG00000010734","ENSGACT00000014230",TRUE,"XIX",19
"8243","groupXIX","transcript",12552460,12562563,"-","ENSGACG00000010739","ENSGACT00000014236",TRUE,"XIX",19
"8244","groupXIX","transcript",12585552,12586496,"+","ENSGACG00000010742","ENSGACT00000014240",TRUE,"XIX",19
"8245","groupXIX","transcript",12597193,12604254,"-","ENSGACG00000010746","ENSGACT00000014243",TRUE,"XIX",19
"8246","groupXIX","transcript",12610128,12634178,"-","ENSGACG00000010749","ENSGACT00000014252",TRUE,"XIX",19
"8247","groupXIX","transcript",12610317,12634127,"-","ENSGACG00000010749","ENSGACT00000014254",TRUE,"XIX",19
"8248","groupXIX","transcript",12646615,12647506,"+","ENSGACG00000010758","ENSGACT00000014260",TRUE,"XIX",19
"8249","groupXIX","transcript",12663099,12668383,"+","ENSGACG00000010762","ENSGACT00000014266",TRUE,"XIX",19
"8250","groupXIX","transcript",12663998,12668512,"+","ENSGACG00000010762","ENSGACT00000014274",TRUE,"XIX",19
"8251","groupXIX","transcript",12679286,12682071,"+","ENSGACG00000010771","ENSGACT00000014278",TRUE,"XIX",19
"8252","groupXIX","transcript",12685692,12706022,"-","ENSGACG00000010775","ENSGACT00000014291",TRUE,"XIX",19
"8253","groupXIX","transcript",12707400,12722938,"+","ENSGACG00000010785","ENSGACT00000014301",TRUE,"XIX",19
"8254","groupXIX","transcript",12707776,12723545,"+","ENSGACG00000010785","ENSGACT00000014307",TRUE,"XIX",19
"8255","groupXIX","transcript",12707809,12722938,"+","ENSGACG00000010785","ENSGACT00000014314",TRUE,"XIX",19
"8256","groupXIX","transcript",12723645,12730790,"-","ENSGACG00000010798","ENSGACT00000014323",TRUE,"XIX",19
"8257","groupXIX","transcript",12733712,12741196,"-","ENSGACG00000010807","ENSGACT00000014339",TRUE,"XIX",19
"8258","groupXIX","transcript",12733712,12739680,"-","ENSGACG00000010807","ENSGACT00000014342",TRUE,"XIX",19
"8259","groupXIX","transcript",12800770,12803050,"+","ENSGACG00000010823","ENSGACT00000014348",TRUE,"XIX",19
"8260","groupXIX","transcript",12804583,12812986,"-","ENSGACG00000010827","ENSGACT00000014373",TRUE,"XIX",19
"8261","groupXIX","transcript",12804657,12813085,"-","ENSGACG00000010827","ENSGACT00000014377",TRUE,"XIX",19
"8262","groupXIX","transcript",12804695,12812977,"-","ENSGACG00000010827","ENSGACT00000014380",TRUE,"XIX",19
"8263","groupXIX","transcript",12804811,12812966,"-","ENSGACG00000010827","ENSGACT00000014389",TRUE,"XIX",19
"8264","groupXIX","transcript",12818370,12819923,"-","ENSGACG00000010857","ENSGACT00000014393",TRUE,"XIX",19
"8265","groupXIX","transcript",12850842,12868022,"+","ENSGACG00000010861","ENSGACT00000014396",TRUE,"XIX",19
"8266","groupXIX","transcript",12871147,12878635,"+","ENSGACG00000010863","ENSGACT00000014409",TRUE,"XIX",19
"8267","groupXIX","transcript",12874686,12877369,"+","ENSGACG00000010863","ENSGACT00000014414",TRUE,"XIX",19
"8268","groupXIX","transcript",12882305,12921616,"-","ENSGACG00000010873","ENSGACT00000014426",TRUE,"XIX",19
"8269","groupXIX","transcript",12882844,12894647,"-","ENSGACG00000010873","ENSGACT00000014434",TRUE,"XIX",19
"8270","groupXIX","transcript",12922987,12927204,"-","ENSGACG00000010891","ENSGACT00000014441",TRUE,"XIX",19
"8271","groupXIX","transcript",12932396,12942731,"+","ENSGACG00000010898","ENSGACT00000014458",TRUE,"XIX",19
"8272","groupXIX","transcript",12943556,12948818,"-","ENSGACG00000010911","ENSGACT00000014491",TRUE,"XIX",19
"8273","groupXIX","transcript",12952501,12958329,"+","ENSGACG00000010936","ENSGACT00000014500",TRUE,"XIX",19
"8274","groupXIX","transcript",12965266,12969508,"+","ENSGACG00000010944","ENSGACT00000014510",TRUE,"XIX",19
"8275","groupXIX","transcript",12970755,12972108,"-","ENSGACG00000010954","ENSGACT00000014516",TRUE,"XIX",19
"8276","groupXIX","transcript",12975197,12977236,"-","ENSGACG00000010960","ENSGACT00000014522",TRUE,"XIX",19
"8277","groupXIX","transcript",12980638,12981825,"+","ENSGACG00000010963","ENSGACT00000014524",TRUE,"XIX",19
"8278","groupXIX","transcript",12984613,12985691,"+","ENSGACG00000010965","ENSGACT00000014544",TRUE,"XIX",19
"8279","groupXIX","transcript",12985921,12988377,"-","ENSGACG00000010978","ENSGACT00000014552",TRUE,"XIX",19
"8280","groupXIX","transcript",12986455,12988353,"-","ENSGACG00000010978","ENSGACT00000014560",TRUE,"XIX",19
"8281","groupXIX","transcript",12990251,12995199,"-","ENSGACG00000010988","ENSGACT00000014573",TRUE,"XIX",19
"8282","groupXIX","transcript",12990257,12994795,"-","ENSGACG00000010988","ENSGACT00000014579",TRUE,"XIX",19
"8283","groupXIX","transcript",12995354,13009552,"+","ENSGACG00000011004","ENSGACT00000014602",TRUE,"XIX",19
"8284","groupXIX","transcript",12995354,13010560,"+","ENSGACG00000011004","ENSGACT00000014593",TRUE,"XIX",19
"8285","groupXIX","transcript",13014105,13048577,"+","ENSGACG00000011021","ENSGACT00000014622",TRUE,"XIX",19
"8286","groupXIX","transcript",13049496,13050344,"-","ENSGACG00000011039","ENSGACT00000014626",TRUE,"XIX",19
"8287","groupXIX","transcript",13049738,13050790,"+","ENSGACG00000011042","ENSGACT00000014630",TRUE,"XIX",19
"8288","groupXIX","transcript",13053541,13067484,"-","ENSGACG00000011046","ENSGACT00000014635",TRUE,"XIX",19
"8289","groupXIX","transcript",13104588,13132814,"-","ENSGACG00000011050","ENSGACT00000014639",TRUE,"XIX",19
"8290","groupXIX","transcript",13142187,13146657,"-","ENSGACG00000011053","ENSGACT00000014651",TRUE,"XIX",19
"8291","groupXIX","transcript",13172917,13196861,"+","ENSGACG00000011062","ENSGACT00000014669",TRUE,"XIX",19
"8292","groupXIX","transcript",13206678,13207580,"+","ENSGACG00000011075","ENSGACT00000014672",TRUE,"XIX",19
"8293","groupXIX","transcript",13207776,13208412,"-","ENSGACG00000011077","ENSGACT00000014676",TRUE,"XIX",19
"8294","groupXIX","transcript",13227769,13239445,"+","ENSGACG00000011081","ENSGACT00000014689",TRUE,"XIX",19
"8295","groupXIX","transcript",13263289,13268851,"-","ENSGACG00000011095","ENSGACT00000014702",TRUE,"XIX",19
"8296","groupXIX","transcript",13265241,13269974,"-","ENSGACG00000011095","ENSGACT00000014708",TRUE,"XIX",19
"8297","groupXIX","transcript",13279651,13286010,"+","ENSGACG00000011104","ENSGACT00000014729",TRUE,"XIX",19
"8298","groupXIX","transcript",13279666,13285527,"+","ENSGACG00000011104","ENSGACT00000014733",TRUE,"XIX",19
"8299","groupXIX","transcript",13287163,13291582,"+","ENSGACG00000011125","ENSGACT00000014740",TRUE,"XIX",19
"8300","groupXIX","transcript",13354738,13382369,"-","ENSGACG00000011130","ENSGACT00000014751",TRUE,"XIX",19
"8301","groupXIX","transcript",13388071,13403200,"+","ENSGACG00000011138","ENSGACT00000014755",TRUE,"XIX",19
"8302","groupXIX","transcript",13409214,13424456,"-","ENSGACG00000011141","ENSGACT00000014790",TRUE,"XIX",19
"8303","groupXIX","transcript",13409631,13424508,"-","ENSGACG00000011141","ENSGACT00000014795",TRUE,"XIX",19
"8304","groupXIX","transcript",13409631,13424457,"-","ENSGACG00000011141","ENSGACT00000014796",TRUE,"XIX",19
